areaCode,areaName,areaType,date,newPeopleVaccinatedSecondDoseByVaccinationDate
E12000006,East of England,region,2021-08-31,12051
E12000006,East of England,region,2021-08-30,4476
E12000006,East of England,region,2021-08-29,6709
E12000006,East of England,region,2021-08-28,12079
E12000006,East of England,region,2021-08-27,13817
E12000006,East of England,region,2021-08-26,14987
E12000006,East of England,region,2021-08-25,14153
E12000006,East of England,region,2021-08-24,13756
E12000006,East of England,region,2021-08-23,9772
E12000006,East of England,region,2021-08-22,10447
E12000006,East of England,region,2021-08-21,15206
E12000006,East of England,region,2021-08-20,15662
E12000006,East of England,region,2021-08-19,16368
E12000006,East of England,region,2021-08-18,16602
E12000006,East of England,region,2021-08-17,12018
E12000006,East of England,region,2021-08-16,11863
E12000006,East of England,region,2021-08-15,10922
E12000006,East of England,region,2021-08-14,15762
E12000006,East of England,region,2021-08-13,15710
E12000006,East of England,region,2021-08-12,17778
E12000006,East of England,region,2021-08-11,17295
E12000006,East of England,region,2021-08-10,11637
E12000006,East of England,region,2021-08-09,9998
E12000006,East of England,region,2021-08-08,9442
E12000006,East of England,region,2021-08-07,20698
E12000006,East of England,region,2021-08-06,15187
E12000006,East of England,region,2021-08-05,14696
E12000006,East of England,region,2021-08-04,13666
E12000006,East of England,region,2021-08-03,10379
E12000006,East of England,region,2021-08-02,7527
E12000006,East of England,region,2021-08-01,12147
E12000006,East of England,region,2021-07-31,21699
E12000006,East of England,region,2021-07-30,18129
E12000006,East of England,region,2021-07-29,20116
E12000006,East of England,region,2021-07-28,16505
E12000006,East of England,region,2021-07-27,13052
E12000006,East of England,region,2021-07-26,10068
E12000006,East of England,region,2021-07-25,10866
E12000006,East of England,region,2021-07-24,18196
E12000006,East of England,region,2021-07-23,18397
E12000006,East of England,region,2021-07-22,17971
E12000006,East of England,region,2021-07-21,15588
E12000006,East of England,region,2021-07-20,12876
E12000006,East of England,region,2021-07-19,10424
E12000006,East of England,region,2021-07-18,11009
E12000006,East of England,region,2021-07-17,25368
E12000006,East of England,region,2021-07-16,20901
E12000006,East of England,region,2021-07-15,22010
E12000006,East of England,region,2021-07-14,15812
E12000006,East of England,region,2021-07-13,12864
E12000006,East of England,region,2021-07-12,11052
E12000006,East of England,region,2021-07-11,8657
E12000006,East of England,region,2021-07-10,18932
E12000006,East of England,region,2021-07-09,17679
E12000006,East of England,region,2021-07-08,15337
E12000006,East of England,region,2021-07-07,14036
E12000006,East of England,region,2021-07-06,11486
E12000006,East of England,region,2021-07-05,12511
E12000006,East of England,region,2021-07-04,9098
E12000006,East of England,region,2021-07-03,16505
E12000006,East of England,region,2021-07-02,14675
E12000006,East of England,region,2021-07-01,14665
E12000006,East of England,region,2021-06-30,14178
E12000006,East of England,region,2021-06-29,11754
E12000006,East of England,region,2021-06-28,11664
E12000006,East of England,region,2021-06-27,11463
E12000006,East of England,region,2021-06-26,20061
E12000006,East of England,region,2021-06-25,13251
E12000006,East of England,region,2021-06-24,16061
E12000006,East of England,region,2021-06-23,11371
E12000006,East of England,region,2021-06-22,13448
E12000006,East of England,region,2021-06-21,11689
E12000006,East of England,region,2021-06-20,9214
E12000006,East of England,region,2021-06-19,20751
E12000006,East of England,region,2021-06-18,17878
E12000006,East of England,region,2021-06-17,19004
E12000006,East of England,region,2021-06-16,20407
E12000006,East of England,region,2021-06-15,23163
E12000006,East of England,region,2021-06-14,20644
E12000006,East of England,region,2021-06-13,15694
E12000006,East of England,region,2021-06-12,30676
E12000006,East of England,region,2021-06-11,26925
E12000006,East of England,region,2021-06-10,28573
E12000006,East of England,region,2021-06-09,28567
E12000006,East of England,region,2021-06-08,30311
E12000006,East of England,region,2021-06-07,27664
E12000006,East of England,region,2021-06-06,25152
E12000006,East of England,region,2021-06-05,46455
E12000006,East of England,region,2021-06-04,36166
E12000006,East of England,region,2021-06-03,37200
E12000006,East of England,region,2021-06-02,33165
E12000006,East of England,region,2021-06-01,36379
E12000006,East of England,region,2021-05-31,21044
E12000006,East of England,region,2021-05-30,17930
E12000006,East of England,region,2021-05-29,48293
E12000006,East of England,region,2021-05-28,43359
E12000006,East of England,region,2021-05-27,40638
E12000006,East of England,region,2021-05-26,42390
E12000006,East of England,region,2021-05-25,33744
E12000006,East of England,region,2021-05-24,30284
E12000006,East of England,region,2021-05-23,30284
E12000006,East of England,region,2021-05-22,67492
E12000006,East of England,region,2021-05-21,40248
E12000006,East of England,region,2021-05-20,42277
E12000006,East of England,region,2021-05-19,40115
E12000006,East of England,region,2021-05-18,33382
E12000006,East of England,region,2021-05-17,24120
E12000006,East of England,region,2021-05-16,16573
E12000006,East of England,region,2021-05-15,40573
E12000006,East of England,region,2021-05-14,33567
E12000006,East of England,region,2021-05-13,46032
E12000006,East of England,region,2021-05-12,44561
E12000006,East of England,region,2021-05-11,34991
E12000006,East of England,region,2021-05-10,20918
E12000006,East of England,region,2021-05-09,13082
E12000006,East of England,region,2021-05-08,41247
E12000006,East of England,region,2021-05-07,47759
E12000006,East of England,region,2021-05-06,45889
E12000006,East of England,region,2021-05-05,40045
E12000006,East of England,region,2021-05-04,21758
E12000006,East of England,region,2021-05-03,8267
E12000006,East of England,region,2021-05-02,14064
E12000006,East of England,region,2021-05-01,39379
E12000006,East of England,region,2021-04-30,36959
E12000006,East of England,region,2021-04-29,43170
E12000006,East of England,region,2021-04-28,47706
E12000006,East of England,region,2021-04-27,34576
E12000006,East of England,region,2021-04-26,29657
E12000006,East of England,region,2021-04-25,26981
E12000006,East of England,region,2021-04-24,61172
E12000006,East of England,region,2021-04-23,37076
E12000006,East of England,region,2021-04-22,35321
E12000006,East of England,region,2021-04-21,34548
E12000006,East of England,region,2021-04-20,26320
E12000006,East of England,region,2021-04-19,21407
E12000006,East of England,region,2021-04-18,23361
E12000006,East of England,region,2021-04-17,56637
E12000006,East of England,region,2021-04-16,52607
E12000006,East of England,region,2021-04-15,43176
E12000006,East of England,region,2021-04-14,31779
E12000006,East of England,region,2021-04-13,27839
E12000006,East of England,region,2021-04-12,21039
E12000006,East of England,region,2021-04-11,26814
E12000006,East of England,region,2021-04-10,59072
E12000006,East of England,region,2021-04-09,61803
E12000006,East of England,region,2021-04-08,59034
E12000006,East of England,region,2021-04-07,53360
E12000006,East of England,region,2021-04-06,19868
E12000006,East of England,region,2021-04-05,7290
E12000006,East of England,region,2021-04-04,6261
E12000006,East of England,region,2021-04-03,27223
E12000006,East of England,region,2021-04-02,32913
E12000006,East of England,region,2021-04-01,43436
E12000006,East of England,region,2021-03-31,33002
E12000006,East of England,region,2021-03-30,26082
E12000006,East of England,region,2021-03-29,12565
E12000006,East of England,region,2021-03-28,10520
E12000006,East of England,region,2021-03-27,22411
E12000006,East of England,region,2021-03-26,17958
E12000006,East of England,region,2021-03-25,17592
E12000006,East of England,region,2021-03-24,17620
E12000006,East of England,region,2021-03-23,14081
E12000006,East of England,region,2021-03-22,7896
E12000006,East of England,region,2021-03-21,6136
E12000006,East of England,region,2021-03-20,7514
E12000006,East of England,region,2021-03-19,9475
E12000006,East of England,region,2021-03-18,9137
E12000006,East of England,region,2021-03-17,8324
E12000006,East of England,region,2021-03-16,4825
E12000006,East of England,region,2021-03-15,3619
E12000006,East of England,region,2021-03-14,1702
E12000006,East of England,region,2021-03-13,2468
E12000006,East of England,region,2021-03-12,3945
E12000006,East of England,region,2021-03-11,4185
E12000006,East of England,region,2021-03-10,5998
E12000006,East of England,region,2021-03-09,5713
E12000006,East of England,region,2021-03-08,2396
E12000006,East of England,region,2021-03-07,1247
E12000006,East of England,region,2021-03-06,2201
E12000006,East of England,region,2021-03-05,2763
E12000006,East of England,region,2021-03-04,4726
E12000006,East of England,region,2021-03-03,4277
E12000006,East of England,region,2021-03-02,2531
E12000006,East of England,region,2021-03-01,1099
E12000006,East of England,region,2021-02-28,783
E12000006,East of England,region,2021-02-27,1519
E12000006,East of England,region,2021-02-26,2062
E12000006,East of England,region,2021-02-25,2063
E12000006,East of England,region,2021-02-24,1563
E12000006,East of England,region,2021-02-23,1304
E12000006,East of England,region,2021-02-22,637
E12000006,East of England,region,2021-02-21,348
E12000006,East of England,region,2021-02-20,519
E12000006,East of England,region,2021-02-19,583
E12000006,East of England,region,2021-02-18,482
E12000006,East of England,region,2021-02-17,528
E12000006,East of England,region,2021-02-16,373
E12000006,East of England,region,2021-02-15,355
E12000006,East of England,region,2021-02-14,143
E12000006,East of England,region,2021-02-13,312
E12000006,East of England,region,2021-02-12,365
E12000006,East of England,region,2021-02-11,301
E12000006,East of England,region,2021-02-10,348
E12000006,East of England,region,2021-02-09,177
E12000006,East of England,region,2021-02-08,89
E12000006,East of England,region,2021-02-07,59
E12000006,East of England,region,2021-02-06,137
E12000006,East of England,region,2021-02-05,461
E12000006,East of England,region,2021-02-04,250
E12000006,East of England,region,2021-02-03,178
E12000006,East of England,region,2021-02-02,169
E12000006,East of England,region,2021-02-01,190
E12000006,East of England,region,2021-01-31,232
E12000006,East of England,region,2021-01-30,235
E12000006,East of England,region,2021-01-29,194
E12000006,East of England,region,2021-01-28,141
E12000006,East of England,region,2021-01-27,66
E12000006,East of England,region,2021-01-26,43
E12000006,East of England,region,2021-01-25,59
E12000006,East of England,region,2021-01-24,63
E12000006,East of England,region,2021-01-23,94
E12000006,East of England,region,2021-01-22,69
E12000006,East of England,region,2021-01-21,132
E12000006,East of England,region,2021-01-20,98
E12000006,East of England,region,2021-01-19,65
E12000006,East of England,region,2021-01-18,57
E12000006,East of England,region,2021-01-17,93
E12000006,East of England,region,2021-01-16,116
E12000006,East of England,region,2021-01-15,93
E12000006,East of England,region,2021-01-14,144
E12000006,East of England,region,2021-01-13,326
E12000006,East of England,region,2021-01-12,423
E12000006,East of England,region,2021-01-11,916
E12000006,East of England,region,2021-01-10,3484
E12000006,East of England,region,2021-01-09,5497
E12000006,East of England,region,2021-01-08,5618
E12000006,East of England,region,2021-01-07,10276
E12000006,East of England,region,2021-01-06,11236
E12000006,East of England,region,2021-01-05,7778
E12000006,East of England,region,2021-01-04,1032
E12000006,East of England,region,2021-01-03,808
E12000006,East of England,region,2021-01-02,813
E12000006,East of England,region,2021-01-01,329
E12000006,East of England,region,2020-12-31,802
E12000006,East of England,region,2020-12-30,610
E12000006,East of England,region,2020-12-29,173
E12000006,East of England,region,2020-12-28,0
E12000006,East of England,region,2020-12-27,0
E12000006,East of England,region,2020-12-26,1
E12000006,East of England,region,2020-12-25,0
E12000006,East of England,region,2020-12-24,1
E12000006,East of England,region,2020-12-23,0
E12000006,East of England,region,2020-12-22,4
E12000006,East of England,region,2020-12-21,3
E12000006,East of England,region,2020-12-20,0
E12000006,East of England,region,2020-12-19,5
E12000006,East of England,region,2020-12-18,10
E12000006,East of England,region,2020-12-17,19
E12000006,East of England,region,2020-12-16,20
E12000006,East of England,region,2020-12-15,18
E12000006,East of England,region,2020-12-14,12
E12000006,East of England,region,2020-12-13,0
E12000006,East of England,region,2020-12-12,0
E12000006,East of England,region,2020-12-11,2
E12000006,East of England,region,2020-12-10,0
E12000006,East of England,region,2020-12-09,0
E12000006,East of England,region,2020-12-08,7
E12000007,London,region,2022-04-26,827
E12000007,London,region,2022-04-25,1002
E12000007,London,region,2022-04-24,573
E12000007,London,region,2022-04-23,2018
E12000007,London,region,2022-04-22,1382
E12000007,London,region,2022-04-21,997
E12000007,London,region,2022-04-20,1204
E12000007,London,region,2022-04-19,1390
E12000007,London,region,2022-04-18,427
E12000007,London,region,2022-04-17,143
E12000007,London,region,2022-04-16,1580
E12000007,London,region,2022-04-15,650
E12000007,London,region,2022-04-14,1624
E12000007,London,region,2022-04-13,1505
E12000007,London,region,2022-04-12,1609
E12000007,London,region,2022-04-11,1720
E12000007,London,region,2022-04-10,688
E12000007,London,region,2022-04-09,2166
E12000007,London,region,2022-04-08,1889
E12000007,London,region,2022-04-07,1323
E12000007,London,region,2022-04-06,1247
E12000007,London,region,2022-04-05,1556
E12000007,London,region,2022-04-04,1589
E12000007,London,region,2022-04-03,890
E12000007,London,region,2022-04-02,2488
E12000007,London,region,2022-04-01,2115
E12000007,London,region,2022-03-31,1634
E12000007,London,region,2022-03-30,1649
E12000007,London,region,2022-03-29,1697
E12000007,London,region,2022-03-28,1708
E12000007,London,region,2022-03-27,1007
E12000007,London,region,2022-03-26,3381
E12000007,London,region,2022-03-25,2358
E12000007,London,region,2022-03-24,1741
E12000007,London,region,2022-03-23,1531
E12000007,London,region,2022-03-22,1815
E12000007,London,region,2022-03-21,1787
E12000007,London,region,2022-03-20,1355
E12000007,London,region,2022-03-19,3683
E12000007,London,region,2022-03-18,2720
E12000007,London,region,2022-03-17,1918
E12000007,London,region,2022-03-16,1905
E12000007,London,region,2022-03-15,2450
E12000007,London,region,2022-03-14,2292
